time,cpu@tsung_controller@ip-172-31-17-149 
0,1.6830439792338268 
10,0.8508508508508509 
20,0.3508771929824561 
30,0.25037556334501754 
40,0.5997001499250375 
50,1.4063284781516825 
60,0.7003501750875438 
70,0.5007511266900351 
80,0.551654964894684 
90,0.7530120481927711 
100,1.1005502751375689 
110,1.2054244098442994 
120,1.608848667672197 
130,6.275303643724696 
140,20.438328236493376 
150,30.159547092125578 
160,34.989754098360656 
170,45.426673479816046 
180,50.10266940451745 
190,24.159337816864976 
200,13.076923076923078 
210,6.004036326942482 
220,3.303303303303303 
230,0.9523809523809524 
240,1.0521042084168337 
250,0.35000000000000003 
260,0.20020020020020018 
270,0.1 
280,0.2001000500250125 
