time,page 
0,154.512 
10,154.512 
20,154.512 
30,262.578 
40,399.961 
50,417.651 
60,417.651 
70,845.862 
80,1392.749 
90,3485.525 
100,5880.963 
110,8217.195 
120,8534.175 
130,9073.722 
140,9073.722 
150,9806.198 
160,9806.198 
170,9910.703 
180,10008.902 
190,10008.902 
200,10008.902 
210,10008.902 
220,10008.902 
230,10008.902 
240,10008.902 
250,10008.902 
260,10008.902 
270,10008.902 
280,10008.902 
