time,users_count,finish_users_count 
0,1.3,0.4 
10,0.7,0.9 
20,0.8,0.5 
30,1.2,1.5 
40,5.2,1.8 
50,3.1,4 
60,5.8,2.8 
70,7.5,6 
80,14.2,9.3 
90,14.4,7.8 
100,27.4,11.3 
110,31.2,22.3 
120,61.5,38.9 
130,67.8,54.1 
140,111.3,78.4 
150,127.5,107.2 
160,216.1,150.9 
170,236.3,205 
180,35.1,149.7 
190,0,56.5 
200,0,28.8 
210,0,16.8 
220,0,7.4 
230,0,2.8 
240,0,1.2 
250,0,0.7 
260,0,0.3 
270,0,0.3 
280,0,0.5 
