time,connect,request 
0,7.802937838386399,48.38697476011442 
10,16.894993440643148,41.695578434982224 
20,7.181131716823958,23.523114286572458 
30,4.335403017288479,53.713025914730636 
40,9.202866637162963,52.34085459936839 
50,6.491614800875734,65.45580114451425 
60,5.946371146812227,61.77780507449221 
70,4.570216763721909,115.06129346080789 
80,3.015495156499115,230.5377036848062 
90,3.913350201665793,571.2792887670868 
100,3.017459453019688,977.8959272279553 
110,5.1572101979119696,1390.169090858543 
120,2.80725322571941,1219.3861672917324 
130,3.2274328029616495,1147.4959212546116 
140,2.560699383612067,905.3409369059299 
150,3.673022970162385,900.2822486084309 
160,4.225793695733464,665.5159526202792 
170,2.4846945410208434,627.5642363710665 
180,6.0698002905392325,879.4678731430287 
190,7.686999999999999,613.4422698555331 
200,12.043917118427691,5.0864193613797735 
210,0.5415,11.243527721248851 
220,9.732870449538513,4.334423761958164 
230,8.194927041909661,6.545725680187959 
240,4.687554739947044,4.1029222327059935 
250,8.536202017811487,7.955248597187618 
260,2.6032376422874295,6.607893869286576 
270,11.17485016553789,16.4058747472429 
280,8.380445558560716,11.051629212473607 
