time,recvpackets@tsung_controller@ip-172-31-17-149 
10,429 
20,429 
30,429 
40,429 
50,840 
60,840 
70,1140 
80,1652 
90,2657 
100,2751 
110,3744 
120,4535 
130,7388 
140,8120 
150,12295 
160,14287 
170,21778 
180,24401 
190,24401 
200,24401 
210,24401 
220,24401 
230,24401 
240,24401 
250,24401 
260,24401 
270,24401 
280,24401 
